epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202213,2022-03-27,717,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202212,2022-03-26,716,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202212,2022-03-25,715,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202212,2022-03-24,714,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202212,2022-03-23,713,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202212,2022-03-22,712,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202212,2022-03-21,711,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202212,2022-03-20,710,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202211,2022-03-19,709,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202211,2022-03-18,708,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202211,2022-03-17,707,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202211,2022-03-16,706,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202211,2022-03-15,705,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202211,2022-03-14,704,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202211,2022-03-13,703,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202210,2022-03-12,702,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202210,2022-03-11,701,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202210,2022-03-10,700,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202210,2022-03-09,699,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202210,2022-03-08,698,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202210,2022-03-07,697,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202210,2022-03-06,696,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202209,2022-03-05,695,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202209,2022-03-04,694,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202209,2022-03-03,693,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202209,2022-03-02,692,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202209,2022-03-01,691,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202209,2022-02-28,690,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202209,2022-02-27,689,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202208,2022-02-26,688,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202208,2022-02-25,687,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202208,2022-02-24,686,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202208,2022-02-23,685,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202208,2022-02-22,684,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202208,2022-02-21,683,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202208,2022-02-20,682,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202207,2022-02-19,681,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202207,2022-02-18,680,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202207,2022-02-17,679,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202207,2022-02-16,678,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202207,2022-02-15,677,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202207,2022-02-14,676,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202207,2022-02-13,675,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202206,2022-02-12,674,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202206,2022-02-11,673,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202206,2022-02-10,672,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202206,2022-02-09,671,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202206,2022-02-08,670,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202206,2022-02-07,669,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202206,2022-02-06,668,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202205,2022-02-05,667,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202205,2022-02-04,666,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202205,2022-02-03,665,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202205,2022-02-02,664,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202205,2022-02-01,663,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202205,2022-01-31,662,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202205,2022-01-30,661,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202204,2022-01-29,660,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202204,2022-01-28,659,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202204,2022-01-27,658,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202204,2022-01-26,657,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202204,2022-01-25,656,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202204,2022-01-24,655,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202204,2022-01-23,654,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202203,2022-01-22,653,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202203,2022-01-21,652,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202203,2022-01-20,651,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202203,2022-01-19,650,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202203,2022-01-18,649,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202203,2022-01-17,648,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202203,2022-01-16,647,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202202,2022-01-15,646,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202202,2022-01-14,645,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202202,2022-01-13,644,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202202,2022-01-12,643,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202202,2022-01-11,642,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202202,2022-01-10,641,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202202,2022-01-09,640,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202201,2022-01-08,639,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202201,2022-01-07,638,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202201,2022-01-06,637,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202201,2022-01-05,636,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202201,2022-01-04,635,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202201,2022-01-03,634,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202201,2022-01-02,633,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202152,2022-01-01,632,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202152,2021-12-31,631,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202152,2021-12-30,630,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202152,2021-12-29,629,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202152,2021-12-28,628,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202152,2021-12-27,627,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202152,2021-12-26,626,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202151,2021-12-25,625,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202151,2021-12-24,624,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202151,2021-12-23,623,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202151,2021-12-22,622,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202151,2021-12-21,621,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202151,2021-12-20,620,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202151,2021-12-19,619,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202150,2021-12-18,618,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202150,2021-12-17,617,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202150,2021-12-16,616,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202150,2021-12-15,615,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202150,2021-12-14,614,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202150,2021-12-13,613,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202150,2021-12-12,612,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202149,2021-12-11,611,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202149,2021-12-10,610,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202149,2021-12-09,609,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202149,2021-12-08,608,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202149,2021-12-07,607,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202149,2021-12-06,606,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202149,2021-12-05,605,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202148,2021-12-04,604,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202148,2021-12-03,603,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202148,2021-12-02,602,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202148,2021-12-01,601,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202148,2021-11-30,600,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202148,2021-11-29,599,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202148,2021-11-28,598,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202147,2021-11-27,597,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202147,2021-11-26,596,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202147,2021-11-25,595,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202147,2021-11-24,594,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202147,2021-11-23,593,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202147,2021-11-22,592,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202147,2021-11-21,591,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202146,2021-11-20,590,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202146,2021-11-19,589,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202146,2021-11-18,588,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202146,2021-11-17,587,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202146,2021-11-16,586,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202146,2021-11-15,585,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202146,2021-11-14,584,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202145,2021-11-13,583,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202145,2021-11-12,582,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202145,2021-11-11,581,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202145,2021-11-10,580,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202145,2021-11-09,579,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202145,2021-11-08,578,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202145,2021-11-07,577,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202144,2021-11-06,576,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202144,2021-11-05,575,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202144,2021-11-04,574,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202144,2021-11-03,573,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202144,2021-11-02,572,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202144,2021-11-01,571,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202144,2021-10-31,570,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202143,2021-10-30,569,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202143,2021-10-29,568,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202143,2021-10-28,567,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202143,2021-10-27,566,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202143,2021-10-26,565,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202143,2021-10-25,564,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202143,2021-10-24,563,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202142,2021-10-23,562,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202142,2021-10-22,561,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202142,2021-10-21,560,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202142,2021-10-20,559,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202142,2021-10-19,558,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202142,2021-10-18,557,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202142,2021-10-17,556,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202141,2021-10-16,555,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202141,2021-10-15,554,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202141,2021-10-14,553,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202141,2021-10-13,552,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202141,2021-10-12,551,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202141,2021-10-11,550,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202141,2021-10-10,549,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202140,2021-10-09,548,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202140,2021-10-08,547,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202140,2021-10-07,546,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202140,2021-10-06,545,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202140,2021-10-05,544,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202140,2021-10-04,543,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202140,2021-10-03,542,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202139,2021-10-02,541,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202139,2021-10-01,540,RO,Ariquemes,1100023,city,22657,20686.97899,0,497,0,0.0219,109523,False,True
202139,2021-09-30,539,RO,Ariquemes,1100023,city,22657,20686.97899,1,497,0,0.0219,109523,True,False
202139,2021-09-29,538,RO,Ariquemes,1100023,city,22656,20686.06594,9,497,0,0.0219,109523,False,False
202139,2021-09-28,537,RO,Ariquemes,1100023,city,22647,20677.84849,0,497,0,0.0219,109523,False,True
202139,2021-09-27,536,RO,Ariquemes,1100023,city,22647,20677.84849,0,497,0,0.0219,109523,False,True
202139,2021-09-26,535,RO,Ariquemes,1100023,city,22647,20677.84849,0,497,0,0.0219,109523,False,True
202138,2021-09-25,534,RO,Ariquemes,1100023,city,22647,20677.84849,0,497,0,0.0219,109523,False,True
202138,2021-09-24,533,RO,Ariquemes,1100023,city,22647,20677.84849,16,497,0,0.0219,109523,False,False
202138,2021-09-23,532,RO,Ariquemes,1100023,city,22631,20663.23968,0,497,0,0.022,109523,False,True
202138,2021-09-22,531,RO,Ariquemes,1100023,city,22631,20663.23968,0,497,0,0.022,109523,False,True
202138,2021-09-21,530,RO,Ariquemes,1100023,city,22631,20663.23968,0,497,0,0.022,109523,False,True
202138,2021-09-20,529,RO,Ariquemes,1100023,city,22631,20663.23968,0,497,0,0.022,109523,False,True
202138,2021-09-19,528,RO,Ariquemes,1100023,city,22631,20663.23968,0,497,0,0.022,109523,False,True
202137,2021-09-18,527,RO,Ariquemes,1100023,city,22631,20663.23968,87,497,3,0.022,109523,False,False
202137,2021-09-17,526,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202137,2021-09-16,525,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202137,2021-09-15,524,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202137,2021-09-14,523,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202137,2021-09-13,522,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202137,2021-09-12,521,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202136,2021-09-11,520,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202136,2021-09-10,519,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202136,2021-09-09,518,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202136,2021-09-08,517,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202136,2021-09-07,516,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202136,2021-09-06,515,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,True
202136,2021-09-05,514,RO,Ariquemes,1100023,city,22544,20583.80432,0,494,0,0.0219,109523,False,False
202135,2021-09-04,513,RO,Ariquemes,1100023,city,22544,20583.80432,-1,494,0,0.0219,109523,False,False
202135,2021-09-03,512,RO,Ariquemes,1100023,city,22545,20584.71737,14,494,0,0.0219,109523,False,False
202135,2021-09-02,511,RO,Ariquemes,1100023,city,22531,20571.93466,15,494,0,0.0219,109523,False,False
202135,2021-09-01,510,RO,Ariquemes,1100023,city,22516,20558.23891,5,494,0,0.0219,109523,False,False
202135,2021-08-31,509,RO,Ariquemes,1100023,city,22511,20553.67366,3,494,0,0.0219,109523,False,False
202135,2021-08-30,508,RO,Ariquemes,1100023,city,22508,20550.93451,7,494,0,0.0219,109523,False,False
202135,2021-08-29,507,RO,Ariquemes,1100023,city,22501,20544.54316,0,494,0,0.022,109523,False,False
202134,2021-08-28,506,RO,Ariquemes,1100023,city,22501,20544.54316,5,494,0,0.022,109523,False,False
202134,2021-08-27,505,RO,Ariquemes,1100023,city,22496,20539.9779,0,494,0,0.022,109523,False,False
202134,2021-08-26,504,RO,Ariquemes,1100023,city,22496,20539.9779,3,494,0,0.022,109523,False,False
202134,2021-08-25,503,RO,Ariquemes,1100023,city,22493,20537.23875,3,494,1,0.022,109523,False,False
202134,2021-08-24,502,RO,Ariquemes,1100023,city,22490,20534.4996,13,493,0,0.0219,109523,False,False
202134,2021-08-23,501,RO,Ariquemes,1100023,city,22477,20522.62995,19,493,0,0.0219,109523,False,False
202134,2021-08-22,500,RO,Ariquemes,1100023,city,22458,20505.282,0,493,0,0.022,109523,False,False
202133,2021-08-21,499,RO,Ariquemes,1100023,city,22458,20505.282,-1,493,0,0.022,109523,False,False
202133,2021-08-20,498,RO,Ariquemes,1100023,city,22459,20506.19505,18,493,0,0.022,109523,False,False
202133,2021-08-19,497,RO,Ariquemes,1100023,city,22441,20489.76014,0,493,0,0.022,109523,False,True
202133,2021-08-18,496,RO,Ariquemes,1100023,city,22441,20489.76014,17,493,0,0.022,109523,False,False
202133,2021-08-17,495,RO,Ariquemes,1100023,city,22424,20474.23829,18,493,2,0.022,109523,False,False
202133,2021-08-16,494,RO,Ariquemes,1100023,city,22406,20457.80338,15,491,0,0.0219,109523,False,False
202133,2021-08-15,493,RO,Ariquemes,1100023,city,22391,20444.10763,0,491,0,0.0219,109523,False,False
202132,2021-08-14,492,RO,Ariquemes,1100023,city,22391,20444.10763,0,491,0,0.0219,109523,False,False
202132,2021-08-13,491,RO,Ariquemes,1100023,city,22391,20444.10763,7,491,1,0.0219,109523,False,False
202132,2021-08-12,490,RO,Ariquemes,1100023,city,22384,20437.71628,6,490,0,0.0219,109523,False,False
202132,2021-08-11,489,RO,Ariquemes,1100023,city,22378,20432.23798,9,490,1,0.0219,109523,False,False
202132,2021-08-10,488,RO,Ariquemes,1100023,city,22369,20424.02053,15,489,0,0.0219,109523,False,False
202132,2021-08-09,487,RO,Ariquemes,1100023,city,22354,20410.32477,29,489,1,0.0219,109523,False,False
202132,2021-08-08,486,RO,Ariquemes,1100023,city,22325,20383.84632,0,488,0,0.0219,109523,False,False
202131,2021-08-07,485,RO,Ariquemes,1100023,city,22325,20383.84632,2,488,0,0.0219,109523,False,False
202131,2021-08-06,484,RO,Ariquemes,1100023,city,22323,20382.02021,8,488,3,0.0219,109523,False,False
202131,2021-08-05,483,RO,Ariquemes,1100023,city,22315,20374.71581,18,485,0,0.0217,109523,False,False
