epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202050,2020-12-12,247,RO,Ariquemes,1100023,city,6760,6172.21953,0,114,0,0.0169,109523,False,True
202050,2020-12-11,246,RO,Ariquemes,1100023,city,6760,6172.21953,56,114,0,0.0169,109523,False,False
202050,2020-12-10,245,RO,Ariquemes,1100023,city,6704,6121.08872,0,114,0,0.017,109523,False,True
202050,2020-12-09,244,RO,Ariquemes,1100023,city,6704,6121.08872,39,114,2,0.017,109523,False,False
202050,2020-12-08,243,RO,Ariquemes,1100023,city,6665,6085.47976,66,112,0,0.0168,109523,False,False
202050,2020-12-07,242,RO,Ariquemes,1100023,city,6599,6025.21845,42,112,0,0.017,109523,False,False
202050,2020-12-06,241,RO,Ariquemes,1100023,city,6557,5986.87034,44,112,1,0.0171,109523,False,False
202049,2020-12-05,240,RO,Ariquemes,1100023,city,6513,5946.69613,3,111,0,0.017,109523,False,False
202049,2020-12-04,239,RO,Ariquemes,1100023,city,6510,5943.95698,35,111,0,0.0171,109523,False,False
202049,2020-12-03,238,RO,Ariquemes,1100023,city,6475,5912.00022,41,111,0,0.0171,109523,False,False
202049,2020-12-02,237,RO,Ariquemes,1100023,city,6434,5874.56516,36,111,2,0.0173,109523,False,False
202049,2020-12-01,236,RO,Ariquemes,1100023,city,6398,5841.69535,27,109,1,0.017,109523,False,False
202049,2020-11-30,235,RO,Ariquemes,1100023,city,6371,5817.043,26,108,0,0.017,109523,False,False
202049,2020-11-29,234,RO,Ariquemes,1100023,city,6345,5793.30369,65,108,2,0.017,109523,False,False
202048,2020-11-28,233,RO,Ariquemes,1100023,city,6280,5733.95542,0,106,0,0.0169,109523,False,True
202048,2020-11-27,232,RO,Ariquemes,1100023,city,6280,5733.95542,0,106,0,0.0169,109523,False,True
202048,2020-11-26,231,RO,Ariquemes,1100023,city,6280,5733.95542,39,106,0,0.0169,109523,False,False
202048,2020-11-25,230,RO,Ariquemes,1100023,city,6241,5698.34647,2,106,1,0.017,109523,False,False
202048,2020-11-24,229,RO,Ariquemes,1100023,city,6239,5696.52037,45,105,0,0.0168,109523,False,False
202048,2020-11-23,228,RO,Ariquemes,1100023,city,6194,5655.43311,0,105,1,0.017,109523,False,False
202048,2020-11-22,227,RO,Ariquemes,1100023,city,6194,5655.43311,33,104,1,0.0168,109523,False,False
202047,2020-11-21,226,RO,Ariquemes,1100023,city,6161,5625.30245,8,103,1,0.0167,109523,False,False
202047,2020-11-20,225,RO,Ariquemes,1100023,city,6153,5617.99805,20,102,0,0.0166,109523,False,False
202047,2020-11-19,224,RO,Ariquemes,1100023,city,6133,5599.73704,10,102,0,0.0166,109523,False,False
202047,2020-11-18,223,RO,Ariquemes,1100023,city,6123,5590.60654,18,102,0,0.0167,109523,False,False
202047,2020-11-17,222,RO,Ariquemes,1100023,city,6105,5574.17164,16,102,0,0.0167,109523,False,False
202047,2020-11-16,221,RO,Ariquemes,1100023,city,6089,5559.56283,9,102,1,0.0168,109523,False,False
202047,2020-11-15,220,RO,Ariquemes,1100023,city,6080,5551.34538,9,101,0,0.0166,109523,False,False
202046,2020-11-14,219,RO,Ariquemes,1100023,city,6071,5543.12793,25,101,0,0.0166,109523,False,False
202046,2020-11-13,218,RO,Ariquemes,1100023,city,6046,5520.30167,19,101,0,0.0167,109523,False,False
202046,2020-11-12,217,RO,Ariquemes,1100023,city,6027,5502.95372,18,101,0,0.0168,109523,False,False
202046,2020-11-11,216,RO,Ariquemes,1100023,city,6009,5486.51881,18,101,0,0.0168,109523,False,False
202046,2020-11-10,215,RO,Ariquemes,1100023,city,5991,5470.08391,29,101,1,0.0169,109523,False,False
202046,2020-11-09,214,RO,Ariquemes,1100023,city,5962,5443.60545,16,100,0,0.0168,109523,False,False
202046,2020-11-08,213,RO,Ariquemes,1100023,city,5946,5428.99665,92,100,0,0.0168,109523,False,False
202045,2020-11-07,212,RO,Ariquemes,1100023,city,5854,5344.99603,0,100,0,0.0171,109523,False,True
202045,2020-11-06,211,RO,Ariquemes,1100023,city,5854,5344.99603,0,100,0,0.0171,109523,False,True
202045,2020-11-05,210,RO,Ariquemes,1100023,city,5854,5344.99603,0,100,0,0.0171,109523,False,True
202045,2020-11-04,209,RO,Ariquemes,1100023,city,5854,5344.99603,0,100,0,0.0171,109523,False,True
202045,2020-11-03,208,RO,Ariquemes,1100023,city,5854,5344.99603,12,100,1,0.0171,109523,False,False
202045,2020-11-02,207,RO,Ariquemes,1100023,city,5842,5334.03943,2,99,0,0.0169,109523,False,False
202045,2020-11-01,206,RO,Ariquemes,1100023,city,5840,5332.21333,9,99,0,0.017,109523,False,False
202044,2020-10-31,205,RO,Ariquemes,1100023,city,5831,5323.99587,6,99,1,0.017,109523,False,False
202044,2020-10-30,204,RO,Ariquemes,1100023,city,5825,5318.51757,15,98,0,0.0168,109523,False,False
202044,2020-10-29,203,RO,Ariquemes,1100023,city,5810,5304.82182,20,98,0,0.0169,109523,False,False
202044,2020-10-28,202,RO,Ariquemes,1100023,city,5790,5286.56081,32,98,0,0.0169,109523,False,False
202044,2020-10-27,201,RO,Ariquemes,1100023,city,5758,5257.34321,14,98,0,0.017,109523,False,False
202044,2020-10-26,200,RO,Ariquemes,1100023,city,5744,5244.5605,23,98,2,0.0171,109523,False,False
202044,2020-10-25,199,RO,Ariquemes,1100023,city,5721,5223.56035,2,96,0,0.0168,109523,False,False
202043,2020-10-24,198,RO,Ariquemes,1100023,city,5719,5221.73425,46,96,1,0.0168,109523,False,False
202043,2020-10-23,197,RO,Ariquemes,1100023,city,5673,5179.73394,0,95,0,0.0167,109523,False,True
202043,2020-10-22,196,RO,Ariquemes,1100023,city,5673,5179.73394,0,95,0,0.0167,109523,False,True
202043,2020-10-21,195,RO,Ariquemes,1100023,city,5673,5179.73394,18,95,0,0.0167,109523,False,False
202043,2020-10-20,194,RO,Ariquemes,1100023,city,5655,5163.29903,0,95,0,0.0168,109523,False,True
202043,2020-10-19,193,RO,Ariquemes,1100023,city,5655,5163.29903,13,95,0,0.0168,109523,False,False
202043,2020-10-18,192,RO,Ariquemes,1100023,city,5642,5151.42938,0,95,0,0.0168,109523,False,True
202042,2020-10-17,191,RO,Ariquemes,1100023,city,5642,5151.42938,18,95,0,0.0168,109523,False,False
202042,2020-10-16,190,RO,Ariquemes,1100023,city,5624,5134.99448,0,95,0,0.0169,109523,False,True
202042,2020-10-15,189,RO,Ariquemes,1100023,city,5624,5134.99448,4,95,0,0.0169,109523,False,False
202042,2020-10-14,188,RO,Ariquemes,1100023,city,5620,5131.34228,40,95,1,0.0169,109523,False,False
202042,2020-10-13,187,RO,Ariquemes,1100023,city,5580,5094.82027,0,94,0,0.0168,109523,False,True
202042,2020-10-12,186,RO,Ariquemes,1100023,city,5580,5094.82027,6,94,0,0.0168,109523,False,False
202042,2020-10-11,185,RO,Ariquemes,1100023,city,5574,5089.34196,13,94,0,0.0169,109523,False,False
202041,2020-10-10,184,RO,Ariquemes,1100023,city,5561,5077.47231,13,94,0,0.0169,109523,False,False
202041,2020-10-09,183,RO,Ariquemes,1100023,city,5548,5065.60266,6,94,1,0.0169,109523,False,False
202041,2020-10-08,182,RO,Ariquemes,1100023,city,5542,5060.12436,20,93,0,0.0168,109523,False,False
202041,2020-10-07,181,RO,Ariquemes,1100023,city,5522,5041.86335,-14,93,0,0.0168,109523,False,False
202041,2020-10-06,180,RO,Ariquemes,1100023,city,5536,5054.64606,11,93,0,0.0168,109523,False,False
202041,2020-10-05,179,RO,Ariquemes,1100023,city,5525,5044.6025,1,93,0,0.0168,109523,False,False
202041,2020-10-04,178,RO,Ariquemes,1100023,city,5524,5043.68945,5,93,0,0.0168,109523,False,False
202040,2020-10-03,177,RO,Ariquemes,1100023,city,5519,5039.1242,13,93,0,0.0169,109523,False,False
202040,2020-10-02,176,RO,Ariquemes,1100023,city,5506,5027.25455,-3,93,0,0.0169,109523,False,False
202040,2020-10-01,175,RO,Ariquemes,1100023,city,5509,5029.9937,16,93,3,0.0169,109523,False,False
202040,2020-09-30,174,RO,Ariquemes,1100023,city,5493,5015.3849,42,90,0,0.0164,109523,False,False
202040,2020-09-29,173,RO,Ariquemes,1100023,city,5451,4977.03679,11,90,1,0.0165,109523,False,False
202040,2020-09-28,172,RO,Ariquemes,1100023,city,5440,4966.99323,10,89,1,0.0164,109523,False,False
202040,2020-09-27,171,RO,Ariquemes,1100023,city,5430,4957.86273,67,88,0,0.0162,109523,False,False
202039,2020-09-26,170,RO,Ariquemes,1100023,city,5363,4896.68837,21,88,0,0.0164,109523,False,False
202039,2020-09-25,169,RO,Ariquemes,1100023,city,5342,4877.51431,38,88,0,0.0165,109523,False,False
202039,2020-09-24,168,RO,Ariquemes,1100023,city,5304,4842.8184,14,88,0,0.0166,109523,False,False
202039,2020-09-23,167,RO,Ariquemes,1100023,city,5290,4830.0357,54,88,1,0.0166,109523,False,False
202039,2020-09-22,166,RO,Ariquemes,1100023,city,5236,4780.73099,19,87,0,0.0166,109523,False,False
202039,2020-09-21,165,RO,Ariquemes,1100023,city,5217,4763.38303,36,87,1,0.0167,109523,False,False
202039,2020-09-20,164,RO,Ariquemes,1100023,city,5181,4730.51323,33,86,0,0.0166,109523,False,False
202038,2020-09-19,163,RO,Ariquemes,1100023,city,5148,4700.38257,14,86,0,0.0167,109523,False,False
202038,2020-09-18,162,RO,Ariquemes,1100023,city,5134,4687.59986,25,86,1,0.0168,109523,False,False
202038,2020-09-17,161,RO,Ariquemes,1100023,city,5109,4664.77361,9,85,1,0.0166,109523,False,False
202038,2020-09-16,160,RO,Ariquemes,1100023,city,5100,4656.55616,56,84,0,0.0165,109523,False,False
202038,2020-09-15,159,RO,Ariquemes,1100023,city,5044,4605.42534,44,84,0,0.0167,109523,False,False
202038,2020-09-14,158,RO,Ariquemes,1100023,city,5000,4565.25113,13,84,0,0.0168,109523,False,False
202038,2020-09-13,157,RO,Ariquemes,1100023,city,4987,4553.38148,23,84,2,0.0168,109523,False,False
202037,2020-09-12,156,RO,Ariquemes,1100023,city,4964,4532.38133,27,82,1,0.0165,109523,False,False
202037,2020-09-11,155,RO,Ariquemes,1100023,city,4937,4507.72897,21,81,0,0.0164,109523,False,False
202037,2020-09-10,154,RO,Ariquemes,1100023,city,4916,4488.55492,48,81,0,0.0165,109523,False,False
202037,2020-09-09,153,RO,Ariquemes,1100023,city,4868,4444.7285,27,81,0,0.0166,109523,False,False
202037,2020-09-08,152,RO,Ariquemes,1100023,city,4841,4420.07615,12,81,0,0.0167,109523,False,False
202037,2020-09-07,151,RO,Ariquemes,1100023,city,4829,4409.11955,48,81,1,0.0168,109523,False,False
202037,2020-09-06,150,RO,Ariquemes,1100023,city,4781,4365.29313,2,80,0,0.0167,109523,False,False
202036,2020-09-05,149,RO,Ariquemes,1100023,city,4779,4363.46703,60,80,1,0.0167,109523,False,False
202036,2020-09-04,148,RO,Ariquemes,1100023,city,4719,4308.68402,77,79,0,0.0167,109523,False,False
202036,2020-09-03,147,RO,Ariquemes,1100023,city,4642,4238.37915,4,79,1,0.017,109523,False,False
202036,2020-09-02,146,RO,Ariquemes,1100023,city,4638,4234.72695,98,78,0,0.0168,109523,False,False
202036,2020-09-01,145,RO,Ariquemes,1100023,city,4540,4145.24803,57,78,2,0.0172,109523,False,False
202036,2020-08-31,144,RO,Ariquemes,1100023,city,4483,4093.20417,15,76,1,0.017,109523,False,False
202036,2020-08-30,143,RO,Ariquemes,1100023,city,4468,4079.50841,39,75,0,0.0168,109523,False,False
202035,2020-08-29,142,RO,Ariquemes,1100023,city,4429,4043.89945,67,75,2,0.0169,109523,False,False
202035,2020-08-28,141,RO,Ariquemes,1100023,city,4362,3982.72509,37,73,2,0.0167,109523,False,False
202035,2020-08-27,140,RO,Ariquemes,1100023,city,4325,3948.94223,48,71,0,0.0164,109523,False,False
202035,2020-08-26,139,RO,Ariquemes,1100023,city,4277,3905.11582,39,71,2,0.0166,109523,False,False
202035,2020-08-25,138,RO,Ariquemes,1100023,city,4238,3869.50686,93,69,3,0.0163,109523,False,False
202035,2020-08-24,137,RO,Ariquemes,1100023,city,4145,3784.59319,-62,66,0,0.0159,109523,False,False
202035,2020-08-23,136,RO,Ariquemes,1100023,city,4207,3841.2023,106,66,2,0.0157,109523,False,False
202034,2020-08-22,135,RO,Ariquemes,1100023,city,4101,3744.41898,77,64,1,0.0156,109523,False,False
202034,2020-08-21,134,RO,Ariquemes,1100023,city,4024,3674.11411,53,63,0,0.0157,109523,False,False
202034,2020-08-20,133,RO,Ariquemes,1100023,city,3971,3625.72245,143,63,2,0.0159,109523,False,False
202034,2020-08-19,132,RO,Ariquemes,1100023,city,3828,3495.15627,0,61,0,0.0159,109523,False,True
202034,2020-08-18,131,RO,Ariquemes,1100023,city,3828,3495.15627,42,61,0,0.0159,109523,False,False
202034,2020-08-17,130,RO,Ariquemes,1100023,city,3786,3456.80816,58,61,1,0.0161,109523,False,False
202034,2020-08-16,129,RO,Ariquemes,1100023,city,3728,3403.85125,21,60,0,0.0161,109523,False,False
202033,2020-08-15,128,RO,Ariquemes,1100023,city,3707,3384.67719,81,60,2,0.0162,109523,False,False
202033,2020-08-14,127,RO,Ariquemes,1100023,city,3626,3310.72012,118,58,1,0.016,109523,False,False
202033,2020-08-13,126,RO,Ariquemes,1100023,city,3508,3202.9802,162,57,1,0.0162,109523,False,False
202033,2020-08-12,125,RO,Ariquemes,1100023,city,3346,3055.06606,53,56,4,0.0167,109523,False,False
202033,2020-08-11,124,RO,Ariquemes,1100023,city,3293,3006.6744,29,52,1,0.0158,109523,False,False
202033,2020-08-10,123,RO,Ariquemes,1100023,city,3264,2980.19594,45,51,0,0.0156,109523,False,False
202033,2020-08-09,122,RO,Ariquemes,1100023,city,3219,2939.10868,25,51,2,0.0158,109523,False,False
202032,2020-08-08,121,RO,Ariquemes,1100023,city,3194,2916.28242,24,49,0,0.0153,109523,False,False
202032,2020-08-07,120,RO,Ariquemes,1100023,city,3170,2894.36922,106,49,1,0.0155,109523,False,False
202032,2020-08-06,119,RO,Ariquemes,1100023,city,3064,2797.5859,97,48,3,0.0157,109523,False,False
202032,2020-08-05,118,RO,Ariquemes,1100023,city,2967,2709.02002,141,45,3,0.0152,109523,False,False
202032,2020-08-04,117,RO,Ariquemes,1100023,city,2826,2580.27994,68,42,0,0.0149,109523,False,False
202032,2020-08-03,116,RO,Ariquemes,1100023,city,2758,2518.19253,46,42,1,0.0152,109523,False,False
202032,2020-08-02,115,RO,Ariquemes,1100023,city,2712,2476.19222,64,41,0,0.0151,109523,False,False
202031,2020-08-01,114,RO,Ariquemes,1100023,city,2648,2417.757,21,41,0,0.0155,109523,False,False
202031,2020-07-31,113,RO,Ariquemes,1100023,city,2627,2398.58295,65,41,0,0.0156,109523,False,False
202031,2020-07-30,112,RO,Ariquemes,1100023,city,2562,2339.23468,36,41,1,0.016,109523,False,False
202031,2020-07-29,111,RO,Ariquemes,1100023,city,2526,2306.36487,43,40,0,0.0158,109523,False,False
202031,2020-07-28,110,RO,Ariquemes,1100023,city,2483,2267.10371,105,40,1,0.0161,109523,False,False
202031,2020-07-27,109,RO,Ariquemes,1100023,city,2378,2171.23344,5,39,1,0.0164,109523,False,False
202031,2020-07-26,108,RO,Ariquemes,1100023,city,2373,2166.66819,82,38,0,0.016,109523,False,False
202030,2020-07-25,107,RO,Ariquemes,1100023,city,2291,2091.79807,0,38,0,0.0166,109523,False,True
202030,2020-07-24,106,RO,Ariquemes,1100023,city,2291,2091.79807,57,38,1,0.0166,109523,False,False
202030,2020-07-23,105,RO,Ariquemes,1100023,city,2234,2039.75421,18,37,2,0.0166,109523,False,False
202030,2020-07-22,104,RO,Ariquemes,1100023,city,2216,2023.3193,169,35,0,0.0158,109523,False,False
202030,2020-07-21,103,RO,Ariquemes,1100023,city,2047,1869.01381,157,35,2,0.0171,109523,False,False
202030,2020-07-20,102,RO,Ariquemes,1100023,city,1890,1725.66493,73,33,1,0.0175,109523,False,False
202030,2020-07-19,101,RO,Ariquemes,1100023,city,1817,1659.01226,0,32,0,0.0176,109523,False,True
202029,2020-07-18,100,RO,Ariquemes,1100023,city,1817,1659.01226,0,32,0,0.0176,109523,False,True
202029,2020-07-17,99,RO,Ariquemes,1100023,city,1817,1659.01226,0,32,1,0.0176,109523,False,False
202029,2020-07-16,98,RO,Ariquemes,1100023,city,1817,1659.01226,17,31,0,0.0171,109523,False,False
202029,2020-07-15,97,RO,Ariquemes,1100023,city,1800,1643.49041,52,31,1,0.0172,109523,False,False
202029,2020-07-14,96,RO,Ariquemes,1100023,city,1748,1596.0118,17,30,1,0.0172,109523,False,False
202029,2020-07-13,95,RO,Ariquemes,1100023,city,1731,1580.48994,29,29,2,0.0168,109523,False,False
202029,2020-07-12,94,RO,Ariquemes,1100023,city,1702,1554.01149,80,27,2,0.0159,109523,False,False
202028,2020-07-11,93,RO,Ariquemes,1100023,city,1622,1480.96747,32,25,1,0.0154,109523,False,False
202028,2020-07-10,92,RO,Ariquemes,1100023,city,1590,1451.74986,23,24,1,0.0151,109523,False,False
202028,2020-07-09,91,RO,Ariquemes,1100023,city,1567,1430.74971,5,23,0,0.0147,109523,False,False
202028,2020-07-08,90,RO,Ariquemes,1100023,city,1562,1426.18445,32,23,0,0.0147,109523,False,False
202028,2020-07-07,89,RO,Ariquemes,1100023,city,1530,1396.96685,16,23,0,0.015,109523,False,False
202028,2020-07-06,88,RO,Ariquemes,1100023,city,1514,1382.35804,3,23,1,0.0152,109523,False,False
202028,2020-07-05,87,RO,Ariquemes,1100023,city,1511,1379.61889,47,22,0,0.0146,109523,False,False
202027,2020-07-04,86,RO,Ariquemes,1100023,city,1464,1336.70553,0,22,0,0.015,109523,False,True
202027,2020-07-03,85,RO,Ariquemes,1100023,city,1464,1336.70553,74,22,0,0.015,109523,False,False
202027,2020-07-02,84,RO,Ariquemes,1100023,city,1390,1269.13982,34,22,0,0.0158,109523,False,False
202027,2020-07-01,83,RO,Ariquemes,1100023,city,1356,1238.09611,40,22,1,0.0162,109523,False,False
202027,2020-06-30,82,RO,Ariquemes,1100023,city,1316,1201.5741,80,21,1,0.016,109523,False,False
202027,2020-06-29,81,RO,Ariquemes,1100023,city,1236,1128.53008,41,20,0,0.0162,109523,False,False
202027,2020-06-28,80,RO,Ariquemes,1100023,city,1195,1091.09502,4,20,0,0.0167,109523,False,False
202026,2020-06-27,79,RO,Ariquemes,1100023,city,1191,1087.44282,4,20,0,0.0168,109523,False,False
202026,2020-06-26,78,RO,Ariquemes,1100023,city,1187,1083.79062,72,20,0,0.0168,109523,False,False
202026,2020-06-25,77,RO,Ariquemes,1100023,city,1115,1018.051,20,20,0,0.0179,109523,False,False
202026,2020-06-24,76,RO,Ariquemes,1100023,city,1095,999.79,94,20,1,0.0183,109523,False,False
202026,2020-06-23,75,RO,Ariquemes,1100023,city,1001,913.96328,18,19,0,0.019,109523,False,False
202026,2020-06-22,74,RO,Ariquemes,1100023,city,983,897.52837,65,19,0,0.0193,109523,False,False
202026,2020-06-21,73,RO,Ariquemes,1100023,city,918,838.18011,11,19,2,0.0207,109523,False,False
202025,2020-06-20,72,RO,Ariquemes,1100023,city,907,828.13656,34,17,0,0.0187,109523,False,False
202025,2020-06-19,71,RO,Ariquemes,1100023,city,873,797.09285,56,17,3,0.0195,109523,False,False
202025,2020-06-18,70,RO,Ariquemes,1100023,city,817,745.96204,0,14,1,0.0171,109523,False,False
202025,2020-06-17,69,RO,Ariquemes,1100023,city,817,745.96204,4,13,1,0.0159,109523,False,False
202025,2020-06-16,68,RO,Ariquemes,1100023,city,813,742.30983,64,12,1,0.0148,109523,False,False
202025,2020-06-15,67,RO,Ariquemes,1100023,city,749,683.87462,19,11,1,0.0147,109523,False,False
202025,2020-06-14,66,RO,Ariquemes,1100023,city,730,666.52667,47,10,1,0.0137,109523,False,False
202024,2020-06-13,65,RO,Ariquemes,1100023,city,683,623.6133,9,9,1,0.0132,109523,False,False
202024,2020-06-12,64,RO,Ariquemes,1100023,city,674,615.39585,5,8,0,0.0119,109523,False,False
202024,2020-06-11,63,RO,Ariquemes,1100023,city,669,610.8306,49,8,1,0.012,109523,False,False
202024,2020-06-10,62,RO,Ariquemes,1100023,city,620,566.09114,52,7,2,0.0113,109523,False,False
202024,2020-06-09,61,RO,Ariquemes,1100023,city,568,518.61253,0,5,0,0.0088,109523,False,True
202024,2020-06-08,60,RO,Ariquemes,1100023,city,568,518.61253,18,5,0,0.0088,109523,False,False
202024,2020-06-07,59,RO,Ariquemes,1100023,city,550,502.17762,32,5,0,0.0091,109523,False,False
202023,2020-06-06,58,RO,Ariquemes,1100023,city,518,472.96002,33,5,0,0.0097,109523,False,False
202023,2020-06-05,57,RO,Ariquemes,1100023,city,485,442.82936,19,5,0,0.0103,109523,False,False
202023,2020-06-04,56,RO,Ariquemes,1100023,city,466,425.48141,40,5,0,0.0107,109523,False,False
202023,2020-06-03,55,RO,Ariquemes,1100023,city,426,388.9594,35,5,0,0.0117,109523,False,False
202023,2020-06-02,54,RO,Ariquemes,1100023,city,391,357.00264,30,5,0,0.0128,109523,False,False
202023,2020-06-01,53,RO,Ariquemes,1100023,city,361,329.61113,0,5,0,0.0139,109523,False,True
202023,2020-05-31,52,RO,Ariquemes,1100023,city,361,329.61113,29,5,1,0.0139,109523,False,False
202022,2020-05-30,51,RO,Ariquemes,1100023,city,332,303.13268,12,4,0,0.012,109523,False,False
202022,2020-05-29,50,RO,Ariquemes,1100023,city,320,292.17607,3,4,0,0.0125,109523,False,False
202022,2020-05-28,49,RO,Ariquemes,1100023,city,317,289.43692,34,4,0,0.0126,109523,False,False
202022,2020-05-27,48,RO,Ariquemes,1100023,city,283,258.39321,27,4,0,0.0141,109523,False,False
202022,2020-05-26,47,RO,Ariquemes,1100023,city,256,233.74086,15,4,1,0.0156,109523,False,False
202022,2020-05-25,46,RO,Ariquemes,1100023,city,241,220.0451,7,3,0,0.0124,109523,False,False
202022,2020-05-24,45,RO,Ariquemes,1100023,city,234,213.65375,4,3,0,0.0128,109523,False,False
202021,2020-05-23,44,RO,Ariquemes,1100023,city,230,210.00155,11,3,0,0.013,109523,False,False
202021,2020-05-22,43,RO,Ariquemes,1100023,city,219,199.958,28,3,1,0.0137,109523,False,False
202021,2020-05-21,42,RO,Ariquemes,1100023,city,191,174.39259,0,2,0,0.0105,109523,False,True
202021,2020-05-20,41,RO,Ariquemes,1100023,city,191,174.39259,20,2,0,0.0105,109523,False,False
202021,2020-05-19,40,RO,Ariquemes,1100023,city,171,156.13159,9,2,1,0.0117,109523,False,False
202021,2020-05-18,39,RO,Ariquemes,1100023,city,162,147.91414,10,1,0,0.0062,109523,False,False
202021,2020-05-17,38,RO,Ariquemes,1100023,city,152,138.78363,3,1,1,0.0066,109523,False,False
202020,2020-05-16,37,RO,Ariquemes,1100023,city,149,136.04448,5,0,0,0.0,109523,False,False
202020,2020-05-15,36,RO,Ariquemes,1100023,city,144,131.47923,8,0,0,0.0,109523,False,False
202020,2020-05-14,35,RO,Ariquemes,1100023,city,136,124.17483,6,0,0,0.0,109523,False,False
202020,2020-05-13,34,RO,Ariquemes,1100023,city,130,118.69653,3,0,0,0.0,109523,False,False
202020,2020-05-12,33,RO,Ariquemes,1100023,city,127,115.95738,3,0,0,0.0,109523,False,False
202020,2020-05-11,32,RO,Ariquemes,1100023,city,124,113.21823,1,0,0,0.0,109523,False,False
202020,2020-05-10,31,RO,Ariquemes,1100023,city,123,112.30518,2,0,0,0.0,109523,False,False
202019,2020-05-09,30,RO,Ariquemes,1100023,city,121,110.47908,1,0,0,0.0,109523,False,False
202019,2020-05-08,29,RO,Ariquemes,1100023,city,120,109.56603,1,0,0,0.0,109523,False,False
202019,2020-05-07,28,RO,Ariquemes,1100023,city,119,108.65298,24,0,0,0.0,109523,False,False
202019,2020-05-06,27,RO,Ariquemes,1100023,city,95,86.73977,7,0,0,0.0,109523,False,False
202019,2020-05-05,26,RO,Ariquemes,1100023,city,88,80.34842,-1,0,0,0.0,109523,False,False
202019,2020-05-04,25,RO,Ariquemes,1100023,city,89,81.26147,0,0,0,0.0,109523,False,False
202019,2020-05-03,24,RO,Ariquemes,1100023,city,89,81.26147,5,0,0,0.0,109523,False,False
202018,2020-05-02,23,RO,Ariquemes,1100023,city,84,76.69622,7,0,0,0.0,109523,False,False
202018,2020-05-01,22,RO,Ariquemes,1100023,city,77,70.30487,8,0,0,0.0,109523,False,False
202018,2020-04-30,21,RO,Ariquemes,1100023,city,69,63.00047,5,0,0,0.0,109523,False,False
202018,2020-04-29,20,RO,Ariquemes,1100023,city,64,58.43521,2,0,0,0.0,109523,False,False
202018,2020-04-28,19,RO,Ariquemes,1100023,city,62,56.60911,0,0,0,0.0,109523,False,False
202018,2020-04-27,18,RO,Ariquemes,1100023,city,62,56.60911,2,0,0,0.0,109523,False,False
202018,2020-04-26,17,RO,Ariquemes,1100023,city,60,54.78301,11,0,0,0.0,109523,False,False
202017,2020-04-25,16,RO,Ariquemes,1100023,city,49,44.73946,1,0,0,0.0,109523,False,False
202017,2020-04-24,15,RO,Ariquemes,1100023,city,48,43.82641,1,0,0,0.0,109523,False,False
202017,2020-04-23,14,RO,Ariquemes,1100023,city,47,42.91336,8,0,0,0.0,109523,False,False
202017,2020-04-22,13,RO,Ariquemes,1100023,city,39,35.60896,0,0,0,0.0,109523,False,True
202017,2020-04-21,12,RO,Ariquemes,1100023,city,39,35.60896,-5,0,0,0.0,109523,False,False
202017,2020-04-20,11,RO,Ariquemes,1100023,city,44,40.17421,14,0,0,0.0,109523,False,False
202017,2020-04-19,10,RO,Ariquemes,1100023,city,30,27.39151,9,0,0,0.0,109523,False,False
202016,2020-04-18,9,RO,Ariquemes,1100023,city,21,19.17405,0,0,0,0.0,109523,False,False
202016,2020-04-17,8,RO,Ariquemes,1100023,city,21,19.17405,5,0,0,0.0,109523,False,False
202016,2020-04-16,7,RO,Ariquemes,1100023,city,16,14.6088,9,0,0,0.0,109523,False,False
202016,2020-04-15,6,RO,Ariquemes,1100023,city,7,6.39135,0,0,0,0.0,109523,False,False
202016,2020-04-14,5,RO,Ariquemes,1100023,city,7,6.39135,0,0,0,0.0,109523,False,False
202016,2020-04-13,4,RO,Ariquemes,1100023,city,7,6.39135,0,0,0,0.0,109523,False,True
202016,2020-04-12,3,RO,Ariquemes,1100023,city,7,6.39135,5,0,0,0.0,109523,False,False
202015,2020-04-11,2,RO,Ariquemes,1100023,city,2,1.8261,0,0,0,0.0,109523,False,False
202015,2020-04-10,1,RO,Ariquemes,1100023,city,2,1.8261,2,0,0,0.0,109523,False,False
